County-State,Drop_Out_Rate_By_County,Graduation-Rate,Percentage of Teens Who Work Part or Full time,SVI,Percentage-Private-School,Percentage-Public-School
TODD-MN,0.1825922421948912,79.89,0.5846736045411542,0.4812,0.3125,0.6875
WABASHA-MN,0.10961737331954498,93.1,0.734229576008273,0.0589,0.1875,0.8125
WASECA-MN,0.027921406411582212,86.89,0.6959669079627715,0.2503,0.14285714285714285,0.8571428571428571
WASHINGTON-MN,0.0290209256147854,89.36,0.639758668092256,0.0682,0.1415929203539823,0.8584070796460177
WATONWAN-MN,0.12314540059347182,87.85,0.5385756676557863,0.5191,0.16666666666666666,0.8333333333333334
WINONA-MN,0.015302404663589992,79.83,0.8316735487005101,0.2115,0.2962962962962963,0.7037037037037037
WRIGHT-MN,0.05517597009153023,92.55,0.661853809462421,0.0462,0.0975609756097561,0.9024390243902439
YELLOW MEDICINE-MN,0.011389521640091117,94.76,0.6765375854214123,0.3344,0.125,0.875
ALACHUA-FL,0.026683150466182456,75.22,0.4562406634729305,0.4729,0.25,0.75
BRADFORD-FL,0.07685738684884715,77.5,0.3125533731853117,0.9264,0.1875,0.8125
BREVARD-FL,0.050224916878544884,86.0,0.4174066106004303,0.3713,0.3298429319371728,0.6701570680628273
BROWARD-FL,0.04248589113417076,76.87,0.3499908975059166,0.5844,0.3302411873840445,0.6697588126159555
CHARLOTTE-FL,0.05343796711509716,76.0,0.4602017937219731,0.4889,0.23529411764705882,0.7647058823529411
CITRUS-FL,0.04899314926302678,77.0,0.3790741125181648,0.6022,0.12903225806451613,0.8709677419354839
CLAY-FL,0.06859142607174103,84.0,0.3686789151356081,0.3803,0.2602739726027397,0.7397260273972602
COLLIER-FL,0.05586825099020221,84.0,0.41442568271836566,0.4618,0.23655913978494625,0.7634408602150538
COLUMBIA-FL,0.1558041958041958,71.0,0.3054545454545455,0.8596,0.3333333333333333,0.6666666666666666
DESOTO-FL,0.2538730634682659,62.0,0.39980009995002497,0.9618,0.1875,0.8125
DIXIE-FL,0.047619047619047616,97.5,0.34970238095238093,0.8994,0.08333333333333333,0.9166666666666666
DUVAL-FL,0.055120633612599,77.0,0.3899418578034153,0.692,0.34036144578313254,0.6596385542168675
ESCAMBIA-FL,0.06309615173774806,73.0,0.5552022804517048,0.4863,0.27722772277227725,0.7227722772277227
FLAGLER-FL,0.024780701754385966,77.0,0.4471491228070175,0.2799,0.25,0.75
FRANKLIN-FL,0.14705882352941177,47.5,0.4387254901960784,0.8083,0.16666666666666666,0.8333333333333334
GADSDEN-FL,0.10325786858089453,65.0,0.2401987852015461,0.9901,0.1111111111111111,0.8888888888888888
GULF-FL,0.0539568345323741,82.5,0.420863309352518,0.592,0.2222222222222222,0.7777777777777778
HAMILTON-FL,0.12289562289562289,72.5,0.18518518518518517,0.9908,0.25,0.75
HARDEE-FL,0.14548126377663484,60.0,0.2586333578251286,0.9831,0.14285714285714285,0.8571428571428571
HENDRY-FL,0.13529128550794414,77.0,0.32932113625421283,0.9939,0.09090909090909091,0.9090909090909091
HERNANDO-FL,0.11919060052219321,78.0,0.4315926892950392,0.549,0.24,0.76
HIGHLANDS-FL,0.11582599412863624,64.0,0.3693621563917801,0.8729,0.2727272727272727,0.7272727272727273
HILLSBOROUGH-FL,0.06157915655880378,76.0,0.3777119910091416,0.6701,0.22355769230769232,0.7764423076923077
HOLMES-FL,0.10104529616724739,81.0,0.28339140534262486,0.9347,0.07692307692307693,0.9230769230769231
INDIAN RIVER-FL,0.06460912328302526,81.0,0.5267084958453451,0.3962,0.21621621621621623,0.7837837837837838
JACKSON-FL,0.06964285714285715,70.0,0.3620535714285714,0.9583,0.041666666666666664,0.9583333333333334
LAFAYETTE-FL,0.0,87.5,0.3977272727272727,0.9806,0.125,0.875
LAKE-FL,0.07829452007463203,76.0,0.4022527814249188,0.6029,0.33695652173913043,0.6630434782608695
LEON-FL,0.027678649142658194,87.78,0.49747584646183307,0.4943,0.3076923076923077,0.6923076923076923
LEVY-FL,0.07591623036649214,82.0,0.262434554973822,0.7793,0.15789473684210525,0.8421052631578947
MADISON-FL,0.13807982740021574,57.5,0.1715210355987055,0.9608,0.0625,0.9375
MARION-FL,0.07547948030521758,81.0,0.34536330514882796,0.7535,0.29591836734693877,0.7040816326530612
MARTIN-FL,0.07021709633649932,89.0,0.5133989145183175,0.399,0.17391304347826086,0.8260869565217391
MIAMI-DADE-FL,0.05275136596854902,78.0,0.2476824133036217,0.8175,0.41952789699570814,0.5804721030042919
MONROE-FL,0.01854714064914992,77.0,0.4242658423493045,0.4557,0.1724137931034483,0.8275862068965517
NASSAU-FL,0.056505360764995655,91.0,0.5062300782381919,0.2459,0.12,0.88
OKALOOSA-FL,0.08593316309537027,82.0,0.549128455645609,0.386,0.10526315789473684,0.8947368421052632
OKEECHOBEE-FL,0.18001618122977348,66.0,0.3321197411003236,0.9465,0.18181818181818182,0.8181818181818182
ORANGE-FL,0.0331201653215672,77.73,0.26455639643665,0.6691,0.34988179669030733,0.6501182033096927
OSCEOLA-FL,0.06685210051793593,81.0,0.3383848072127374,0.8178,0.22522522522522523,0.7747747747747747
PALM BEACH-FL,0.0586047229510727,79.09,0.38649482944898905,0.5592,0.2572944297082228,0.7427055702917772
PASCO-FL,0.06600935828877005,79.0,0.3655999331550802,0.6344,0.21428571428571427,0.7857142857142857
POLK-FL,0.06709669987905316,69.0,0.29747163508610264,0.9035,0.215311004784689,0.784688995215311
PUTNAM-FL,0.10617626648161,55.0,0.27029840388619014,0.9525,0.1935483870967742,0.8064516129032258
ST. LUCIE-FL,0.061635040662005994,75.0,0.39499215294621204,0.7185,0.3116883116883117,0.6883116883116883
SARASOTA-FL,0.05047619047619047,79.0,0.5208163265306123,0.2538,0.3404255319148936,0.6595744680851063
SEMINOLE-FL,0.03894674067617781,86.0,0.34735538327446214,0.1844,0.38095238095238093,0.6190476190476191
SUWANNEE-FL,0.07751605995717345,68.0,0.39143468950749466,0.9424,0.2777777777777778,0.7222222222222222
TAYLOR-FL,0.30833333333333335,67.5,0.2966666666666667,0.8984,0.15384615384615385,0.8461538461538461
UNION-FL,0.23595505617977527,77.5,0.3775280898876405,0.8382,0.09090909090909091,0.9090909090909091
VOLUSIA-FL,0.07095501846257134,72.0,0.316255454850621,0.5347,0.34057971014492755,0.6594202898550725
WAKULLA-FL,0.043034281546316555,78.0,0.4194018964259664,0.4032,0.17647058823529413,0.8235294117647058
WALTON-FL,0.021453287197231833,74.0,0.46401384083044983,0.5822,0.23076923076923078,0.7692307692307693
WASHINGTON-FL,0.13550420168067226,70.0,0.4096638655462185,0.8939,0.21428571428571427,0.7857142857142857
ADAMS-IN,0.48860625331213564,93.86,0.6857445680975093,0.5904,0.7872340425531915,0.2127659574468085
ALLEN-IN,0.08000387427962613,88.58,0.5575088382003971,0.5236,0.37410071942446044,0.6258992805755396
BARTHOLOMEW-IN,0.04118084842470851,91.25,0.5393202679235921,0.3631,0.2692307692307692,0.7307692307692307
BENTON-IN,0.06175771971496437,92.5,0.5201900237529691,0.3347,0.2,0.8
BOONE-IN,0.03871548619447779,96.76,0.5579231692677071,0.0449,0.2916666666666667,0.7083333333333334
CARROLL-IN,0.08902077151335312,95.29,0.5558852621167161,0.1175,0.14285714285714285,0.8571428571428571
CLARK-IN,0.03058994901675164,92.46,0.5746540422432629,0.2548,0.10810810810810811,0.8918918918918919
CLAY-IN,0.15350089766606823,93.0,0.4919210053859964,0.3338,0.16666666666666666,0.8333333333333334
CLINTON-IN,0.02373887240356083,90.19,0.6302670623145401,0.571,0.08333333333333333,0.9166666666666666
DAVIESS-IN,0.562058526740666,93.05,0.5701311806256307,0.6882,0.6333333333333333,0.36666666666666664
DEARBORN-IN,0.0840118430792006,93.03,0.5584752035529238,0.0799,0.17647058823529413,0.8235294117647058
DECATUR-IN,0.02641802641802642,92.5,0.439005439005439,0.2102,0.2222222222222222,0.7777777777777778
DEKALB-IN,0.03522068658047258,90.84,0.5572893446277307,0.2334,0.125,0.875
DELAWARE-IN,0.03250807319698601,93.6,0.6355220667384284,0.5666,0.07692307692307693,0.9230769230769231
DUBOIS-IN,0.047869542346133616,94.75,0.7190952130457654,0.208,0.1,0.9
ELKHART-IN,0.19932781799379523,86.91,0.6122888659083074,0.7701,0.43,0.57
FAYETTE-IN,0.12818532818532818,92.0,0.46332046332046334,0.6108,0.1,0.9
FLOYD-IN,0.004218362282878412,91.14,0.5267990074441687,0.1669,0.19047619047619047,0.8095238095238095
FOUNTAIN-IN,0.12716763005780346,93.97,0.6242774566473989,0.2032,0.125,0.875
FRANKLIN-IN,0.078125,94.83,0.4934210526315789,0.1471,0.2222222222222222,0.7777777777777778
FULTON-IN,0.11210762331838565,90.45,0.44506726457399104,0.3459,0.125,0.875
GIBSON-IN,0.032117583015786606,89.46,0.5759390310288514,0.315,0.1875,0.8125
GRANT-IN,0.06289903050366517,95.78,0.5918656892882478,0.7331,0.07142857142857142,0.9285714285714286
HAMILTON-IN,0.056555863342566945,93.9,0.5660780240073869,0.0255,0.26804123711340205,0.7319587628865979
HANCOCK-IN,0.05641421947449768,92.24,0.48119526017516745,0.0169,0.12,0.88
HARRISON-IN,0.018443804034582133,92.52,0.4829971181556196,0.1866,0.16666666666666666,0.8333333333333334
HENDRICKS-IN,0.033152909336941816,96.69,0.5501804239963916,0.0815,0.044444444444444446,0.9555555555555556
HENRY-IN,0.06157303370786517,92.19,0.36943820224719104,0.3793,0.14285714285714285,0.8571428571428571
HOWARD-IN,0.04416403785488959,81.67,0.518806115020626,0.4815,0.18181818181818182,0.8181818181818182
HUNTINGTON-IN,0.0561576354679803,90.0,0.6532019704433497,0.1248,0.07692307692307693,0.9230769230769231
JACKSON-IN,0.04019138755980861,95.22,0.4478468899521531,0.5389,0.3181818181818182,0.6818181818181818
JASPER-IN,0.04640718562874251,90.19,0.4545908183632735,0.2685,0.23076923076923078,0.7692307692307693
JAY-IN,0.08677685950413223,95.0,0.59400826446281,0.6748,0.3333333333333333,0.6666666666666666
JEFFERSON-IN,0.03126744835287549,85.9,0.4651032942490229,0.4414,0.3125,0.6875
JENNINGS-IN,0.033503277494537506,89.0,0.5396941005098325,0.3847,0.2,0.8
JOHNSON-IN,0.046918013165769,91.44,0.5709156193895871,0.1424,0.15555555555555556,0.8444444444444444
KNOX-IN,0.006641760066417601,97.5,0.5533416355334163,0.5927,0.2,0.8
KOSCIUSKO-IN,0.18521015958642392,91.01,0.6437401663295123,0.4608,0.4117647058823529,0.5882352941176471
LAGRANGE-IN,0.9066059225512528,92.5,0.7251328777524677,0.3707,0.6904761904761905,0.30952380952380953
LAKE-IN,0.03526827012025902,84.63,0.414122725871107,0.7252,0.18125,0.81875
LAPORTE-IN,0.08699289000418235,88.86,0.5361773316603932,0.7217,0.18181818181818182,0.8181818181818182
LAWRENCE-IN,0.14630091438071488,87.14,0.5976724854530341,0.2752,0.13636363636363635,0.8636363636363636
MADISON-IN,0.06591616056880462,83.37,0.5536957487779588,0.6713,0.18421052631578946,0.8157894736842105
MARION-IN,0.06834685124633742,72.13,0.4533950486220222,0.7971,0.23423423423423423,0.7657657657657657
MARSHALL-IN,0.19634888438133874,88.81,0.5208924949290061,0.5796,0.4482758620689655,0.5517241379310345
MIAMI-IN,0.02960331557134399,88.37,0.5020722320899941,0.5879,0.08333333333333333,0.9166666666666666
MONROE-IN,0.016130139336948315,92.9,0.5617406822705745,0.4519,0.1794871794871795,0.8205128205128205
MORGAN-IN,0.05960805661404464,90.98,0.4488296135002722,0.2156,0.08333333333333333,0.9166666666666666
NOBLE-IN,0.06721991701244813,86.63,0.5763485477178423,0.4742,0.2727272727272727,0.7272727272727273
ORANGE-IN,0.20628272251308902,83.63,0.6282722513089005,0.6455,0.125,0.875
PARKE-IN,0.3272450532724505,85.21,0.5144596651445966,0.5809,0.5333333333333333,0.4666666666666667
PERRY-IN,0.11271676300578035,93.48,0.6127167630057804,0.3102,0.16666666666666666,0.8333333333333334
PORTER-IN,0.030243044099857033,91.16,0.4415484438579127,0.1478,0.16923076923076924,0.8307692307692308
POSEY-IN,0.030603804797353185,91.34,0.511166253101737,0.0105,0.25,0.75
RANDOLPH-IN,0.030046224961479198,93.63,0.5485362095531587,0.4296,0.07142857142857142,0.9285714285714286
RIPLEY-IN,0.1048906048906049,86.97,0.5990990990990991,0.3774,0.2222222222222222,0.7777777777777778
RUSH-IN,0.21239954075774972,97.5,0.21928817451205512,0.2567,0.3,0.7
ST. JOSEPH-IN,0.04876398966916738,88.07,0.6140696101340548,0.6223,0.32407407407407407,0.6759259259259259
SCOTT-IN,0.09479553903345725,87.5,0.3643122676579926,0.4201,0.1,0.9
SHELBY-IN,0.12296650717703349,93.76,0.5267942583732057,0.2182,0.10526315789473684,0.8947368421052632
SPENCER-IN,0.08416389811738649,93.18,0.6522702104097453,0.0879,0.09090909090909091,0.9090909090909091
STARKE-IN,0.09812667261373774,91.23,0.47368421052631576,0.3417,0.125,0.875
STEUBEN-IN,0.05,81.02,0.6896739130434782,0.271,0.1,0.9
SWITZERLAND-IN,0.05235602094240838,97.5,0.4013961605584642,0.6271,0.2,0.8
TIPPECANOE-IN,0.016443396768815042,85.34,0.6529063416316909,0.493,0.1956521739130435,0.8043478260869565
VANDERBURGH-IN,0.04744764397905759,77.92,0.518979057591623,0.5242,0.2727272727272727,0.7272727272727273
VIGO-IN,0.05604379772367094,91.0,0.593286269989915,0.7274,0.17142857142857143,0.8285714285714286
WABASH-IN,0.0665163472378805,93.73,0.6544532130777903,0.2882,0.125,0.875
WARRICK-IN,0.03531157270029674,90.0,0.5234421364985163,0.0678,0.1,0.9
WASHINGTON-IN,0.19894498869630747,92.5,0.4905802562170309,0.3777,0.3333333333333333,0.6666666666666666
WAYNE-IN,0.06660772178013558,83.64,0.5293250810492189,0.7105,0.41025641025641024,0.5897435897435898
WELLS-IN,0.07329105003523609,94.09,0.6582100070472163,0.1439,0.1,0.9
WHITE-IN,0.08354646206308611,85.87,0.5924978687127025,0.2439,0.07692307692307693,0.9230769230769231
WHITLEY-IN,0.07862407862407862,95.66,0.5522113022113022,0.0315,0.26666666666666666,0.7333333333333333
KENT-DE,0.1284442560406952,85.48,0.5030733361593895,0.7268,0.2676056338028169,0.7323943661971831
NEW CASTLE-DE,0.04294199746827226,85.29,0.4989126553929047,0.3761,0.2925531914893617,0.7074468085106383
SUSSEX-DE,0.07983539094650206,86.09,0.6205761316872428,0.4019,0.18032786885245902,0.819672131147541
ADAMS-WA,0.049789029535864976,76.48,0.42953586497890295,0.9621,0.0625,0.9375
ASOTIN-WA,0.3230769230769231,67.26,0.37884615384615383,0.4248,0.15384615384615385,0.8461538461538461
BENTON-WA,0.06304957904583723,78.51,0.3766136576239476,0.514,0.1232876712328767,0.8767123287671232
CHELAN-WA,0.06937394247038917,78.13,0.667794698251551,0.678,0.13333333333333333,0.8666666666666667
CLALLAM-WA,0.07383741569045084,80.18,0.41782037628682994,0.6146,0.11764705882352941,0.8823529411764706
CLARK-WA,0.06068982589322551,82.62,0.44454988035316445,0.2857,0.13125,0.86875
COWLITZ-WA,0.04928092042186002,78.57,0.44065196548418023,0.7885,0.1,0.9
FRANKLIN-WA,0.03695829926410466,74.77,0.45592804578904333,0.8691,0.1,0.9
GRANT-WA,0.0580936266215454,76.48,0.4653130287648054,0.8452,0.08196721311475409,0.9180327868852459
GRAYS HARBOR-WA,0.0902469917669411,80.94,0.36732108929702345,0.8392,0.06818181818181818,0.9318181818181818
ISLAND-WA,0.06483482556344551,83.85,0.5084902747761655,0.1857,0.16666666666666666,0.8333333333333334
JEFFERSON-WA,0.1175030599755202,76.92,0.5104039167686658,0.2414,0.21052631578947367,0.7894736842105263
KING-WA,0.04628316148292435,81.63,0.5010586267493807,0.2854,0.27399165507649514,0.7260083449235049
KITSAP-WA,0.05989830216323365,82.2,0.45815737309316557,0.2825,0.20408163265306123,0.7959183673469388
KITTITAS-WA,0.03296703296703297,81.71,0.6712852365026278,0.2831,0.09523809523809523,0.9047619047619048
KLICKITAT-WA,0.04343105320304017,82.47,0.6829533116178067,0.5723,0.12,0.88
LEWIS-WA,0.09099975068561456,80.45,0.4637247569184742,0.7889,0.0425531914893617,0.9574468085106383
MASON-WA,0.08713410483321987,73.88,0.5112321307011573,0.6382,0.08695652173913043,0.9130434782608695
OKANOGAN-WA,0.08157752566180443,84.07,0.4900054024851432,0.9255,0.1282051282051282,0.8717948717948718
PACIFIC-WA,0.11853448275862069,89.0,0.47737068965517243,0.736,0.045454545454545456,0.9545454545454546
PEND OREILLE-WA,0.050473186119873815,86.53,0.444794952681388,0.536,0.1,0.9
SAN JUAN-WA,0.030418250950570342,81.86,0.6749049429657795,0.0863,0.2631578947368421,0.7368421052631579
SKAGIT-WA,0.09825912286575159,71.95,0.49933043187144294,0.5382,0.1206896551724138,0.8793103448275862
SNOHOMISH-WA,0.054725292543847795,83.8,0.4636921330702916,0.2755,0.13909774436090225,0.8609022556390977
SPOKANE-WA,0.060008606188632005,84.44,0.5648006884950906,0.4825,0.1813953488372093,0.8186046511627907
STEVENS-WA,0.0796277145811789,85.42,0.42295760082730094,0.4615,0.08888888888888889,0.9111111111111111
THURSTON-WA,0.0903904571386234,81.16,0.4403941616655553,0.3299,0.1717171717171717,0.8282828282828283
WALLA WALLA-WA,0.0609007164790174,80.1,0.5949334698055271,0.6831,0.21621621621621623,0.7837837837837838
WHATCOM-WA,0.03082882737470745,80.45,0.6087482850455976,0.4541,0.20833333333333334,0.7916666666666666
WHITMAN-WA,0.0022497187851518562,86.82,0.7076771653543307,0.5108,0.10344827586206896,0.896551724137931
YAKIMA-WA,0.10529938059187888,73.15,0.4211286992429456,0.9277,0.12403100775193798,0.875968992248062
BARNES-ND,0.2144082332761578,95.99,0.8490566037735849,0.1245,0.09090909090909091,0.9090909090909091
BURLEIGH-ND,0.04285429539565477,85.9,0.6198923659557505,0.1739,0.2,0.8
CASS-ND,0.013757613946649863,87.13,0.7942659105229993,0.1427,0.078125,0.921875
GRAND FORKS-ND,0.056412337662337664,85.13,0.8041801948051948,0.3029,0.08571428571428572,0.9142857142857143
MCKENZIE-ND,0.22105263157894736,85.14,0.7596491228070176,0.392,0.1,0.9
MORTON-ND,0.18160741885625967,81.65,0.6367851622874807,0.1035,0.04,0.96
RAMSEY-ND,0.11272141706924316,86.43,0.8003220611916264,0.3532,0.07692307692307693,0.9230769230769231
RICHLAND-ND,0.05101214574898785,81.53,0.8291497975708502,0.1217,0.05263157894736842,0.9473684210526315
ROLETTE-ND,0.19806243272335844,70.7,0.2960172228202368,0.907,0.05263157894736842,0.9473684210526315
STARK-ND,0.006868131868131868,90.85,0.5975274725274725,0.214,0.2222222222222222,0.7777777777777778
STUTSMAN-ND,0.10353753235547886,81.81,0.8481449525452976,0.2424,0.19047619047619047,0.8095238095238095
WARD-ND,0.030191873589164784,85.47,0.7195259593679458,0.1678,0.07692307692307693,0.9230769230769231
WILLIAMS-ND,0.22713864306784662,79.89,0.6674041297935103,0.251,0.04,0.96
FAIRFIELD-CT,0.0327906931727996,89.31,0.4875825090493796,0.4497,0.2,0.8
HARTFORD-CT,0.03395834217112798,83.07,0.4644720654986637,0.515,0.1553398058252427,0.8446601941747572
LITCHFIELD-CT,0.031914893617021274,91.51,0.5211543164587918,0.0818,0.20202020202020202,0.797979797979798
MIDDLESEX-CT,0.03035143769968051,95.68,0.5823298107643156,0.1182,0.1232876712328767,0.8767123287671232
NEW HAVEN-CT,0.02076958544661944,83.84,0.4943831998994006,0.5223,0.19461077844311378,0.8053892215568862
NEW LONDON-CT,0.02622602895474873,89.53,0.6102478587129538,0.3561,0.13076923076923078,0.8692307692307693
TOLLAND-CT,0.03376270101608129,92.17,0.6125290023201856,0.0694,0.058823529411764705,0.9411764705882353
WINDHAM-CT,0.06945270672218917,87.33,0.5996430696014278,0.4232,0.16129032258064516,0.8387096774193549
ATLANTIC-NJ,0.02503576537911302,89.09,0.4934907010014306,0.7911,0.21153846153846154,0.7884615384615384
BERGEN-NJ,0.015841326331322424,94.52,0.3781085890369342,0.2395,0.2584856396866841,0.741514360313316
BURLINGTON-NJ,0.029554079696394685,92.58,0.484392789373814,0.2054,0.1787709497206704,0.8212290502793296
CAMDEN-NJ,0.044433493491027064,86.96,0.44495092603999836,0.6118,0.21495327102803738,0.7850467289719626
CAPE MAY-NJ,0.06779661016949153,87.19,0.6574630945872061,0.3398,0.17073170731707318,0.8292682926829268
CUMBERLAND-NJ,0.1277808676307008,82.29,0.3488598442714127,0.9592,0.09375,0.90625
ESSEX-NJ,0.04125999344278833,83.32,0.3230435550175279,0.8404,0.2070063694267516,0.7929936305732485
GLOUCESTER-NJ,0.019869333872162727,91.67,0.5151882535192295,0.1675,0.18095238095238095,0.819047619047619
HUDSON-NJ,0.0530123339658444,82.79,0.28285104364326374,0.6424,0.19879518072289157,0.8012048192771084
HUNTERDON-NJ,0.044176155851282754,95.91,0.4305117300041158,0.0264,0.09836065573770492,0.9016393442622951
MERCER-NJ,0.026579266376330086,90.28,0.47595743725587036,0.558,0.22857142857142856,0.7714285714285715
MIDDLESEX-NJ,0.01691609977324263,90.18,0.3448979591836735,0.4659,0.24150943396226415,0.7584905660377359
MONMOUTH-NJ,0.018789847964688574,93.65,0.5517103972535556,0.1605,0.24302788844621515,0.7569721115537849
MORRIS-NJ,0.020481881412596548,95.33,0.4722360988356454,0.1201,0.2403846153846154,0.7596153846153846
OCEAN-NJ,0.028782287822878228,90.72,0.4885239852398524,0.3354,0.3548387096774194,0.6451612903225806
